Time,Open,High,Low,Close,Volume
1633068900000,0.95500000,0.95540000,0.95500000,0.95530000,63542.00000000
1633068960000,0.95530000,0.95710000,0.95520000,0.95710000,97329.00000000
1633069020000,0.95710000,0.95760000,0.95700000,0.95710000,154083.00000000
1633069080000,0.95720000,0.95740000,0.95700000,0.95710000,69103.00000000
1633069140000,0.95710000,0.95750000,0.95690000,0.95700000,80622.00000000
1633069200000,0.95700000,0.95760000,0.95550000,0.95610000,314117.00000000
1633069260000,0.95600000,0.95610000,0.95520000,0.95530000,78184.00000000
1633069320000,0.95520000,0.95540000,0.95500000,0.95510000,143397.00000000
1633069380000,0.95500000,0.95510000,0.95360000,0.95440000,193392.00000000
1633069440000,0.95450000,0.95540000,0.95430000,0.95500000,245814.00000000
1633069500000,0.95510000,0.95580000,0.95460000,0.95580000,167426.00000000
1633069560000,0.95570000,0.95610000,0.95550000,0.95580000,52269.00000000
1633069620000,0.95580000,0.95600000,0.95540000,0.95550000,72922.00000000
1633069680000,0.95540000,0.95630000,0.95500000,0.95620000,328675.00000000
1633069740000,0.95620000,0.95620000,0.95570000,0.95570000,32383.00000000
1633069800000,0.95580000,0.95600000,0.95460000,0.95460000,124449.00000000
1633069860000,0.95460000,0.95470000,0.95400000,0.95430000,190584.00000000
1633069920000,0.95420000,0.95450000,0.95400000,0.95400000,206597.00000000
1633069980000,0.95410000,0.95480000,0.95380000,0.95440000,186633.00000000
1633070040000,0.95450000,0.95470000,0.95420000,0.95470000,56655.00000000
1633070100000,0.95450000,0.95500000,0.95440000,0.95490000,63016.00000000
1633070160000,0.95490000,0.95490000,0.95410000,0.95440000,93712.00000000
1633070220000,0.95430000,0.95650000,0.95420000,0.95630000,204451.00000000
1633070280000,0.95620000,0.95620000,0.95570000,0.95610000,45523.00000000
1633070340000,0.95610000,0.95700000,0.95610000,0.95700000,184594.00000000
1633070400000,0.95710000,0.95780000,0.95690000,0.95700000,193473.00000000
1633070460000,0.95690000,0.95730000,0.95650000,0.95710000,127154.00000000
1633070520000,0.95700000,0.95770000,0.95650000,0.95760000,86218.00000000
1633070580000,0.95760000,0.95760000,0.95690000,0.95690000,100503.00000000
1633070640000,0.95700000,0.95710000,0.95580000,0.95590000,62163.00000000
1633070700000,0.95580000,0.95610000,0.95560000,0.95600000,68791.00000000
1633070760000,0.95600000,0.95750000,0.95580000,0.95710000,122746.00000000
1633070820000,0.95720000,0.95750000,0.95690000,0.95700000,146201.00000000
1633070880000,0.95700000,0.95700000,0.95670000,0.95680000,27643.00000000
1633070940000,0.95680000,0.95750000,0.95680000,0.95710000,100915.00000000
1633071000000,0.95720000,0.95780000,0.95710000,0.95770000,137019.00000000
1633071060000,0.95770000,0.95840000,0.95750000,0.95840000,87079.00000000
1633071120000,0.95840000,0.95880000,0.95840000,0.95850000,170870.00000000
1633071180000,0.95860000,0.95890000,0.95760000,0.95770000,385741.00000000
1633071240000,0.95770000,0.95820000,0.95730000,0.95730000,136259.00000000
1633071300000,0.95740000,0.95750000,0.95650000,0.95670000,84445.00000000
1633071360000,0.95660000,0.95770000,0.95660000,0.95760000,46547.00000000
1633071420000,0.95760000,0.95810000,0.95760000,0.95810000,95523.00000000
1633071480000,0.95810000,0.95850000,0.95800000,0.95830000,38265.00000000
1633071540000,0.95820000,0.95830000,0.95790000,0.95810000,44121.00000000
1633071600000,0.95810000,0.95820000,0.95720000,0.95810000,118670.00000000
1633071660000,0.95810000,0.95930000,0.95810000,0.95820000,273978.00000000
1633071720000,0.95820000,0.95840000,0.95780000,0.95790000,103288.00000000
1633071780000,0.95790000,0.95800000,0.95690000,0.95710000,112345.00000000
1633071840000,0.95710000,0.95780000,0.95700000,0.95780000,81772.00000000
1633071900000,0.95770000,0.95780000,0.95640000,0.95710000,203613.00000000
1633071960000,0.95720000,0.95730000,0.95620000,0.95630000,146414.00000000
1633072020000,0.95620000,0.95660000,0.95590000,0.95660000,122554.00000000
1633072080000,0.95660000,0.95720000,0.95650000,0.95720000,95686.00000000
1633072140000,0.95710000,0.95750000,0.95650000,0.95660000,196489.00000000
1633072200000,0.95660000,0.95670000,0.95620000,0.95660000,55629.00000000
1633072260000,0.95670000,0.95700000,0.95640000,0.95640000,74273.00000000
1633072320000,0.95640000,0.95660000,0.95570000,0.95660000,106039.00000000
1633072380000,0.95660000,0.95780000,0.95660000,0.95770000,281298.00000000
1633072440000,0.95770000,0.95790000,0.95750000,0.95770000,67483.00000000
1633072500000,0.95760000,0.95830000,0.95750000,0.95820000,124242.00000000
1633072560000,0.95820000,0.95900000,0.95800000,0.95870000,169862.00000000
1633072620000,0.95860000,0.96420000,0.95850000,0.96420000,1514402.00000000
1633072680000,0.96410000,0.96450000,0.96260000,0.96260000,990691.00000000
1633072740000,0.96270000,0.96390000,0.96140000,0.96390000,443792.00000000
1633072800000,0.96380000,0.96380000,0.96070000,0.96120000,1260841.00000000
1633072860000,0.96130000,0.96800000,0.96100000,0.96600000,3261096.00000000
1633072920000,0.96600000,0.96780000,0.96590000,0.96630000,864505.00000000
1633072980000,0.96640000,0.96660000,0.96440000,0.96590000,714211.00000000
1633073040000,0.96590000,0.96640000,0.96520000,0.96570000,616113.00000000
1633073100000,0.96580000,0.96780000,0.96570000,0.96780000,478872.00000000
1633073160000,0.96780000,0.96840000,0.96640000,0.96710000,441909.00000000
1633073220000,0.96720000,0.96850000,0.96650000,0.96780000,432766.00000000
1633073280000,0.96780000,0.96830000,0.96600000,0.96610000,1374785.00000000
1633073340000,0.96620000,0.96630000,0.96480000,0.96600000,726125.00000000
1633073400000,0.96610000,0.96770000,0.96590000,0.96750000,797279.00000000
1633073460000,0.96750000,0.96770000,0.96650000,0.96680000,257299.00000000
1633073520000,0.96670000,0.96740000,0.96650000,0.96660000,266390.00000000
1633073580000,0.96670000,0.96830000,0.96670000,0.96770000,239006.00000000
1633073640000,0.96760000,0.96770000,0.96700000,0.96740000,278794.00000000
1633073700000,0.96730000,0.96840000,0.96680000,0.96730000,431324.00000000
1633073760000,0.96730000,0.96800000,0.96690000,0.96740000,898537.00000000
1633073820000,0.96730000,0.96790000,0.96700000,0.96750000,235086.00000000
1633073880000,0.96760000,0.96780000,0.96700000,0.96720000,210606.00000000
1633073940000,0.96730000,0.96890000,0.96680000,0.96750000,416308.00000000
1633074000000,0.96750000,0.96930000,0.96720000,0.96900000,371128.00000000
1633074060000,0.96910000,0.96940000,0.96830000,0.96880000,488671.00000000
1633074120000,0.96890000,0.97000000,0.96880000,0.96980000,185318.00000000
1633074180000,0.96990000,0.97000000,0.96930000,0.97000000,392713.00000000
1633074240000,0.96990000,0.97000000,0.96940000,0.96970000,339186.00000000
1633074300000,0.96960000,0.96990000,0.96830000,0.96870000,465345.00000000
1633074360000,0.96870000,0.96890000,0.96740000,0.96780000,405390.00000000
1633074420000,0.96770000,0.96830000,0.96740000,0.96820000,301988.00000000
1633074480000,0.96820000,0.96970000,0.96810000,0.96940000,355600.00000000
1633074540000,0.96940000,0.96970000,0.96830000,0.96850000,327667.00000000
1633074600000,0.96850000,0.96960000,0.96850000,0.96910000,164653.00000000
1633074660000,0.96910000,0.96960000,0.96900000,0.96910000,179379.00000000
1633074720000,0.96920000,0.96990000,0.96920000,0.96960000,175136.00000000
1633074780000,0.96960000,0.97000000,0.96930000,0.96950000,283408.00000000
1633074840000,0.96950000,0.97120000,0.96940000,0.97060000,601847.00000000
1633074900000,0.97050000,0.97400000,0.97050000,0.97380000,716929.00000000
1633074960000,0.97390000,0.97600000,0.97080000,0.97090000,1690199.00000000
1633075020000,0.97130000,0.97210000,0.97120000,0.97190000,408453.00000000
1633075080000,0.97190000,0.97220000,0.97090000,0.97110000,249057.00000000
1633075140000,0.97120000,0.97130000,0.97050000,0.97110000,170692.00000000
1633075200000,0.97120000,0.97240000,0.97110000,0.97140000,544188.00000000
1633075260000,0.97150000,0.97200000,0.97110000,0.97150000,291571.00000000
1633075320000,0.97150000,0.97300000,0.97130000,0.97290000,545481.00000000
1633075380000,0.97290000,0.97330000,0.97100000,0.97150000,702052.00000000
1633075440000,0.97150000,0.97190000,0.97110000,0.97160000,272889.00000000
1633075500000,0.97170000,0.97330000,0.97170000,0.97300000,250718.00000000
1633075560000,0.97300000,0.97400000,0.97290000,0.97340000,369919.00000000
1633075620000,0.97340000,0.97420000,0.97270000,0.97390000,282814.00000000
1633075680000,0.97390000,0.97480000,0.97370000,0.97470000,245873.00000000
1633075740000,0.97470000,0.97490000,0.97400000,0.97430000,450656.00000000
1633075800000,0.97440000,0.97450000,0.97310000,0.97380000,544227.00000000
1633075860000,0.97370000,0.97390000,0.97300000,0.97360000,299671.00000000
1633075920000,0.97340000,0.97590000,0.97300000,0.97410000,969707.00000000
1633075980000,0.97410000,0.97500000,0.97410000,0.97410000,305882.00000000
1633076040000,0.97420000,0.97450000,0.97330000,0.97350000,680195.00000000
1633076100000,0.97350000,0.97400000,0.96990000,0.97130000,1698936.00000000
1633076160000,0.97130000,0.97200000,0.97030000,0.97120000,423029.00000000
1633076220000,0.97120000,0.97180000,0.97070000,0.97150000,438904.00000000
1633076280000,0.97140000,0.97360000,0.97090000,0.97280000,578935.00000000
1633076340000,0.97280000,0.97280000,0.97000000,0.97110000,462230.00000000
1633076400000,0.97110000,0.97290000,0.97080000,0.97250000,137925.00000000
1633076460000,0.97240000,0.97240000,0.97060000,0.97080000,279673.00000000
1633076520000,0.97070000,0.97160000,0.97050000,0.97160000,130829.00000000
1633076580000,0.97150000,0.97240000,0.97150000,0.97160000,191204.00000000
1633076640000,0.97170000,0.97220000,0.97150000,0.97210000,113653.00000000
1633076700000,0.97210000,0.97210000,0.97110000,0.97120000,209458.00000000
1633076760000,0.97120000,0.97160000,0.97120000,0.97150000,89441.00000000
1633076820000,0.97140000,0.97200000,0.97120000,0.97150000,128850.00000000
1633076880000,0.97160000,0.97200000,0.97130000,0.97170000,164521.00000000
1633076940000,0.97170000,0.97270000,0.97130000,0.97270000,122108.00000000
1633077000000,0.97270000,0.97330000,0.97250000,0.97280000,310328.00000000
1633077060000,0.97280000,0.97330000,0.97220000,0.97240000,321193.00000000
1633077120000,0.97250000,0.97370000,0.97210000,0.97300000,384113.00000000
1633077180000,0.97300000,0.97310000,0.97170000,0.97220000,260307.00000000
1633077240000,0.97220000,0.97220000,0.97150000,0.97180000,249522.00000000
1633077300000,0.97170000,0.97200000,0.97120000,0.97190000,357473.00000000
1633077360000,0.97190000,0.97200000,0.97110000,0.97130000,282633.00000000
1633077420000,0.97130000,0.97140000,0.97010000,0.97010000,276123.00000000
1633077480000,0.97010000,0.97040000,0.96900000,0.96930000,508187.00000000
1633077540000,0.96930000,0.96990000,0.96910000,0.96980000,375074.00000000
1633077600000,0.96980000,0.97090000,0.96900000,0.97070000,494645.00000000
1633077660000,0.97060000,0.97110000,0.96990000,0.97040000,521620.00000000
1633077720000,0.97040000,0.97040000,0.96970000,0.97010000,76264.00000000
1633077780000,0.97010000,0.97030000,0.96970000,0.96980000,129327.00000000
1633077840000,0.96980000,0.97010000,0.96970000,0.97010000,52300.00000000
1633077900000,0.97000000,0.97010000,0.96950000,0.96960000,66947.00000000
1633077960000,0.96960000,0.97000000,0.96940000,0.96950000,186119.00000000
1633078020000,0.96950000,0.96950000,0.96760000,0.96780000,371082.00000000
1633078080000,0.96790000,0.96920000,0.96770000,0.96910000,274456.00000000
1633078140000,0.96910000,0.96960000,0.96880000,0.96960000,248586.00000000
1633078200000,0.96960000,0.96980000,0.96950000,0.96980000,89754.00000000
1633078260000,0.96980000,0.97050000,0.96970000,0.97030000,287664.00000000
1633078320000,0.97020000,0.97070000,0.97010000,0.97060000,130282.00000000
1633078380000,0.97070000,0.97180000,0.97070000,0.97100000,179412.00000000
1633078440000,0.97100000,0.97170000,0.97090000,0.97170000,62546.00000000
1633078500000,0.97160000,0.97200000,0.97150000,0.97160000,271587.00000000
1633078560000,0.97150000,0.97210000,0.97150000,0.97180000,104203.00000000
1633078620000,0.97180000,0.97210000,0.97150000,0.97160000,160712.00000000
1633078680000,0.97160000,0.97300000,0.97150000,0.97270000,407687.00000000
1633078740000,0.97270000,0.97400000,0.97260000,0.97350000,330389.00000000
1633078800000,0.97360000,0.97380000,0.97120000,0.97150000,216549.00000000
1633078860000,0.97160000,0.97180000,0.97140000,0.97150000,65809.00000000
1633078920000,0.97150000,0.97150000,0.97110000,0.97120000,388477.00000000
1633078980000,0.97120000,0.97120000,0.97100000,0.97110000,141041.00000000
1633079040000,0.97100000,0.97120000,0.97070000,0.97110000,285427.00000000
1633079100000,0.97110000,0.97120000,0.97010000,0.97010000,233159.00000000
1633079160000,0.97010000,0.97010000,0.96900000,0.96950000,290926.00000000
1633079220000,0.96940000,0.96980000,0.96940000,0.96950000,56833.00000000
1633079280000,0.96950000,0.97090000,0.96940000,0.97030000,262176.00000000
1633079340000,0.97020000,0.97050000,0.96970000,0.96980000,92258.00000000
1633079400000,0.96980000,0.96980000,0.96930000,0.96940000,74669.00000000
1633079460000,0.96940000,0.96970000,0.96940000,0.96960000,77904.00000000
1633079520000,0.96960000,0.97000000,0.96960000,0.96990000,168004.00000000
1633079580000,0.96990000,0.96990000,0.96890000,0.96910000,273887.00000000
1633079640000,0.96900000,0.96910000,0.96850000,0.96860000,151508.00000000
1633079700000,0.96870000,0.97000000,0.96870000,0.96990000,219817.00000000
1633079760000,0.96990000,0.96990000,0.96870000,0.96870000,292901.00000000
1633079820000,0.96870000,0.96930000,0.96840000,0.96900000,470005.00000000
1633079880000,0.96890000,0.96900000,0.96870000,0.96890000,143911.00000000
1633079940000,0.96900000,0.96900000,0.96840000,0.96860000,73303.00000000
1633080000000,0.96860000,0.96960000,0.96860000,0.96960000,171377.00000000
1633080060000,0.96960000,0.97000000,0.96910000,0.96990000,269177.00000000
1633080120000,0.96980000,0.97040000,0.96950000,0.96990000,229196.00000000
1633080180000,0.96990000,0.96990000,0.96960000,0.96980000,105167.00000000
1633080240000,0.96990000,0.97010000,0.96970000,0.96970000,106641.00000000
1633080300000,0.96970000,0.96980000,0.96950000,0.96970000,153354.00000000
1633080360000,0.96970000,0.97070000,0.96970000,0.97070000,132561.00000000
1633080420000,0.97070000,0.97070000,0.97030000,0.97030000,45852.00000000
1633080480000,0.97040000,0.97040000,0.97000000,0.97020000,71991.00000000
1633080540000,0.97010000,0.97030000,0.97010000,0.97020000,42994.00000000
1633080600000,0.97010000,0.97050000,0.97010000,0.97020000,141859.00000000
1633080660000,0.97020000,0.97020000,0.96970000,0.96970000,109255.00000000
1633080720000,0.96980000,0.97010000,0.96960000,0.96970000,82367.00000000
1633080780000,0.96980000,0.97080000,0.96970000,0.97060000,217391.00000000
1633080840000,0.97060000,0.97070000,0.97040000,0.97050000,147239.00000000
1633080900000,0.97050000,0.97100000,0.97040000,0.97080000,257282.00000000
1633080960000,0.97090000,0.97280000,0.97090000,0.97170000,204899.00000000
1633081020000,0.97180000,0.97270000,0.97170000,0.97210000,262102.00000000
1633081080000,0.97210000,0.97330000,0.97210000,0.97280000,304224.00000000
1633081140000,0.97270000,0.97450000,0.97270000,0.97380000,521709.00000000
1633081200000,0.97390000,0.97390000,0.97280000,0.97320000,76102.00000000
1633081260000,0.97330000,0.97400000,0.97330000,0.97330000,103875.00000000
1633081320000,0.97330000,0.97370000,0.97260000,0.97300000,257848.00000000
1633081380000,0.97310000,0.97340000,0.97270000,0.97280000,138900.00000000
1633081440000,0.97280000,0.97300000,0.97110000,0.97140000,284669.00000000
1633081500000,0.97140000,0.97290000,0.97130000,0.97280000,178209.00000000
1633081560000,0.97280000,0.97290000,0.97130000,0.97130000,374660.00000000
1633081620000,0.97140000,0.97160000,0.97060000,0.97100000,98215.00000000
1633081680000,0.97110000,0.97150000,0.97080000,0.97080000,186960.00000000
1633081740000,0.97090000,0.97130000,0.97080000,0.97110000,258008.00000000
1633081800000,0.97100000,0.97120000,0.97050000,0.97050000,113329.00000000
1633081860000,0.97050000,0.97070000,0.97020000,0.97060000,105550.00000000
1633081920000,0.97050000,0.97090000,0.96970000,0.96970000,271879.00000000
1633081980000,0.96980000,0.97010000,0.96940000,0.96940000,115416.00000000
1633082040000,0.96950000,0.97020000,0.96940000,0.97010000,104280.00000000
1633082100000,0.97010000,0.97040000,0.96990000,0.97020000,132935.00000000
1633082160000,0.97030000,0.97070000,0.97030000,0.97050000,129699.00000000
1633082220000,0.97040000,0.97160000,0.97040000,0.97140000,189772.00000000
1633082280000,0.97140000,0.97140000,0.97010000,0.97040000,187496.00000000
1633082340000,0.97040000,0.97070000,0.97000000,0.97010000,185004.00000000
1633082400000,0.97010000,0.97070000,0.97010000,0.97020000,112253.00000000
1633082460000,0.97030000,0.97090000,0.97000000,0.97090000,63664.00000000
1633082520000,0.97090000,0.97110000,0.97000000,0.97040000,139746.00000000
1633082580000,0.97030000,0.97060000,0.97000000,0.97010000,202188.00000000
1633082640000,0.97010000,0.97050000,0.97000000,0.97050000,85560.00000000
1633082700000,0.97050000,0.97090000,0.97040000,0.97050000,147575.00000000
1633082760000,0.97040000,0.97060000,0.97010000,0.97040000,87577.00000000
1633082820000,0.97040000,0.97050000,0.97020000,0.97030000,99140.00000000
1633082880000,0.97030000,0.97060000,0.97010000,0.97040000,96525.00000000
1633082940000,0.97050000,0.97050000,0.97010000,0.97030000,120686.00000000
1633083000000,0.97030000,0.97090000,0.97020000,0.97080000,94281.00000000
1633083060000,0.97080000,0.97100000,0.97010000,0.97040000,90999.00000000
1633083120000,0.97040000,0.97090000,0.97040000,0.97060000,78654.00000000
1633083180000,0.97050000,0.97080000,0.97020000,0.97020000,74778.00000000
1633083240000,0.97010000,0.97010000,0.96990000,0.96990000,138665.00000000
1633083300000,0.96990000,0.97080000,0.96980000,0.97080000,102959.00000000
1633083360000,0.97070000,0.97080000,0.97020000,0.97040000,76316.00000000
1633083420000,0.97030000,0.97030000,0.97000000,0.97020000,81703.00000000
1633083480000,0.97020000,0.97100000,0.97020000,0.97090000,252361.00000000
1633083540000,0.97100000,0.97110000,0.97030000,0.97080000,318320.00000000
1633083600000,0.97090000,0.97330000,0.97080000,0.97260000,368983.00000000
1633083660000,0.97260000,0.98520000,0.97190000,0.98260000,3443212.00000000
1633083720000,0.98260000,0.98640000,0.97710000,0.98590000,2554847.00000000
1633083780000,0.98590000,0.98950000,0.98230000,0.98650000,2372248.00000000
1633083840000,0.98650000,0.98920000,0.98360000,0.98380000,1054721.00000000
1633083900000,0.98380000,0.98410000,0.98200000,0.98270000,914499.00000000
1633083960000,0.98260000,0.98270000,0.97870000,0.97970000,852390.00000000
1633084020000,0.97960000,0.98790000,0.97960000,0.98710000,1581055.00000000
1633084080000,0.98700000,0.99690000,0.98330000,0.99650000,4333095.00000000
1633084140000,0.99650000,0.99740000,0.98670000,0.99230000,3652054.00000000
1633084200000,0.99170000,0.99600000,0.99000000,0.99340000,2370508.00000000
1633084260000,0.99360000,0.99660000,0.99320000,0.99320000,1843943.00000000
1633084320000,0.99330000,0.99900000,0.99250000,0.99490000,2761832.00000000
1633084380000,0.99490000,0.99570000,0.99180000,0.99320000,1662807.00000000
1633084440000,0.99320000,0.99670000,0.99250000,0.99440000,1887944.00000000
1633084500000,0.99470000,0.99540000,0.99330000,0.99390000,1279950.00000000
1633084560000,0.99390000,0.99510000,0.99320000,0.99400000,968070.00000000
1633084620000,0.99410000,0.99710000,0.99380000,0.99570000,1410245.00000000
1633084680000,0.99570000,0.99840000,0.99520000,0.99790000,1365363.00000000
1633084740000,0.99800000,0.99980000,0.99770000,0.99950000,974553.00000000
1633084800000,0.99950000,0.99980000,0.99790000,0.99950000,1223279.00000000
1633084860000,0.99950000,1.00970000,0.99870000,1.00250000,5394951.00000000
1633084920000,1.00250000,1.00870000,1.00230000,1.00730000,3530124.00000000
1633084980000,1.00730000,1.01490000,1.00510000,1.01280000,3814653.00000000
1633085040000,1.01320000,1.01710000,1.01060000,1.01060000,3804251.00000000
1633085100000,1.01070000,1.01100000,1.00580000,1.00670000,3331484.00000000
1633085160000,1.00670000,1.00740000,1.00210000,1.00240000,1678169.00000000
1633085220000,1.00250000,1.00300000,1.00000000,1.00150000,1935552.00000000
1633085280000,1.00160000,1.00250000,1.00010000,1.00200000,1488489.00000000
1633085340000,1.00200000,1.00450000,1.00170000,1.00420000,1581644.00000000
1633085400000,1.00430000,1.00540000,1.00270000,1.00310000,1129746.00000000
1633085460000,1.00300000,1.00330000,1.00080000,1.00140000,877232.00000000
1633085520000,1.00130000,1.00490000,1.00090000,1.00420000,1245108.00000000
1633085580000,1.00410000,1.00620000,1.00410000,1.00540000,989466.00000000
1633085640000,1.00560000,1.00700000,1.00480000,1.00560000,926431.00000000
1633085700000,1.00560000,1.00710000,1.00370000,1.00420000,869498.00000000
1633085760000,1.00420000,1.00750000,1.00400000,1.00680000,708216.00000000
1633085820000,1.00680000,1.00820000,1.00630000,1.00810000,692360.00000000
1633085880000,1.00800000,1.00890000,1.00460000,1.00460000,934302.00000000
1633085940000,1.00480000,1.00800000,1.00390000,1.00520000,1162790.00000000
1633086000000,1.00530000,1.00790000,1.00510000,1.00720000,838882.00000000
1633086060000,1.00740000,1.00800000,1.00700000,1.00770000,508042.00000000
1633086120000,1.00770000,1.00830000,1.00690000,1.00700000,429525.00000000
1633086180000,1.00700000,1.00720000,1.00340000,1.00370000,1162642.00000000
1633086240000,1.00370000,1.00700000,1.00270000,1.00680000,735307.00000000
1633086300000,1.00680000,1.00690000,1.00400000,1.00420000,404108.00000000
1633086360000,1.00420000,1.00820000,1.00400000,1.00620000,844241.00000000
1633086420000,1.00630000,1.00750000,1.00550000,1.00690000,1145381.00000000
1633086480000,1.00690000,1.01070000,1.00600000,1.01040000,892868.00000000
1633086540000,1.01020000,1.01490000,1.01010000,1.01470000,1513516.00000000
1633086600000,1.01480000,1.01740000,1.01280000,1.01670000,1624216.00000000
1633086660000,1.01680000,1.01750000,1.01540000,1.01650000,1225371.00000000
1633086720000,1.01640000,1.01700000,1.01560000,1.01690000,864527.00000000
1633086780000,1.01680000,1.01730000,1.01600000,1.01610000,689043.00000000
1633086840000,1.01610000,1.01770000,1.01600000,1.01740000,393731.00000000
1633086900000,1.01730000,1.01980000,1.01700000,1.01970000,1088961.00000000
1633086960000,1.01970000,1.02400000,1.01970000,1.02350000,1668681.00000000
1633087020000,1.02350000,1.02430000,1.02140000,1.02250000,1639832.00000000
1633087080000,1.02250000,1.02360000,1.02160000,1.02200000,1163193.00000000
1633087140000,1.02200000,1.02540000,1.02100000,1.02320000,1937267.00000000
1633087200000,1.02320000,1.02700000,1.01680000,1.01930000,2960143.00000000
1633087260000,1.01920000,1.02240000,1.01830000,1.02030000,1956242.00000000
1633087320000,1.02030000,1.02270000,1.02000000,1.02060000,566033.00000000
1633087380000,1.02060000,1.02190000,1.02040000,1.02160000,530691.00000000
1633087440000,1.02160000,1.02260000,1.02120000,1.02190000,409275.00000000
1633087500000,1.02190000,1.02210000,1.01520000,1.01520000,772138.00000000
1633087560000,1.01530000,1.01950000,1.01440000,1.01890000,836187.00000000
1633087620000,1.01880000,1.02730000,1.01680000,1.02370000,3901232.00000000
1633087680000,1.02370000,1.03000000,1.02350000,1.02670000,3113513.00000000
1633087740000,1.02670000,1.02890000,1.02630000,1.02810000,1317049.00000000
1633087800000,1.02790000,1.02950000,1.02620000,1.02640000,965960.00000000
1633087860000,1.02630000,1.02640000,1.02410000,1.02490000,549618.00000000
1633087920000,1.02500000,1.02700000,1.02440000,1.02440000,378589.00000000
1633087980000,1.02440000,1.02590000,1.02290000,1.02570000,484734.00000000
1633088040000,1.02580000,1.03140000,1.02530000,1.03110000,880337.00000000
1633088100000,1.03120000,1.03120000,1.02650000,1.02670000,1130785.00000000
1633088160000,1.02670000,1.02700000,1.02530000,1.02670000,499163.00000000
1633088220000,1.02680000,1.02690000,1.02490000,1.02500000,353844.00000000
1633088280000,1.02490000,1.02590000,1.02360000,1.02500000,895920.00000000
1633088340000,1.02500000,1.02680000,1.02500000,1.02550000,381170.00000000
1633088400000,1.02550000,1.02580000,1.02410000,1.02420000,362642.00000000
1633088460000,1.02410000,1.02450000,1.02270000,1.02370000,500090.00000000
1633088520000,1.02380000,1.02380000,1.02320000,1.02340000,317394.00000000
1633088580000,1.02330000,1.02650000,1.02320000,1.02550000,447480.00000000
1633088640000,1.02550000,1.02780000,1.02460000,1.02620000,705746.00000000
1633088700000,1.02620000,1.02890000,1.02430000,1.02820000,904806.00000000
1633088760000,1.02820000,1.02960000,1.02730000,1.02810000,1117788.00000000
1633088820000,1.02820000,1.02820000,1.02510000,1.02510000,611903.00000000
1633088880000,1.02520000,1.02550000,1.02440000,1.02500000,352866.00000000
1633088940000,1.02500000,1.02500000,1.02360000,1.02360000,244806.00000000
1633089000000,1.02370000,1.02400000,1.02120000,1.02190000,710696.00000000
1633089060000,1.02190000,1.02240000,1.02050000,1.02130000,471291.00000000
1633089120000,1.02130000,1.02210000,1.02010000,1.02030000,352472.00000000
1633089180000,1.02020000,1.02130000,1.02010000,1.02120000,640272.00000000
1633089240000,1.02120000,1.02170000,1.01990000,1.02080000,987079.00000000
1633089300000,1.02080000,1.02200000,1.02040000,1.02200000,457419.00000000
1633089360000,1.02190000,1.02330000,1.02140000,1.02220000,562465.00000000
1633089420000,1.02230000,1.02320000,1.02100000,1.02170000,755562.00000000
1633089480000,1.02170000,1.02180000,1.02110000,1.02160000,282674.00000000
1633089540000,1.02150000,1.02380000,1.02120000,1.02210000,410931.00000000
1633089600000,1.02200000,1.02570000,1.02200000,1.02540000,457071.00000000
1633089660000,1.02540000,1.02550000,1.02240000,1.02470000,895059.00000000
1633089720000,1.02460000,1.02680000,1.02390000,1.02640000,2229664.00000000
1633089780000,1.02640000,1.02690000,1.02480000,1.02680000,1378868.00000000
1633089840000,1.02680000,1.02870000,1.02570000,1.02580000,663714.00000000
1633089900000,1.02580000,1.02620000,1.02360000,1.02450000,569889.00000000
1633089960000,1.02460000,1.02750000,1.02440000,1.02750000,565735.00000000
1633090020000,1.02750000,1.02810000,1.02430000,1.02570000,1139652.00000000
1633090080000,1.02570000,1.02570000,1.02430000,1.02430000,414060.00000000
1633090140000,1.02420000,1.02430000,1.02260000,1.02270000,235258.00000000
1633090200000,1.02270000,1.02380000,1.02260000,1.02290000,430088.00000000
1633090260000,1.02300000,1.02360000,1.02080000,1.02120000,359175.00000000
1633090320000,1.02130000,1.02130000,1.02010000,1.02030000,406512.00000000
1633090380000,1.02040000,1.02200000,1.02040000,1.02180000,281178.00000000
1633090440000,1.02190000,1.02280000,1.02170000,1.02240000,826984.00000000
1633090500000,1.02240000,1.02280000,1.02170000,1.02200000,466854.00000000
1633090560000,1.02210000,1.02250000,1.02200000,1.02240000,238497.00000000
1633090620000,1.02250000,1.02440000,1.02240000,1.02430000,566654.00000000
1633090680000,1.02410000,1.02510000,1.02400000,1.02440000,407427.00000000
1633090740000,1.02430000,1.02500000,1.02410000,1.02500000,198864.00000000
1633090800000,1.02500000,1.02560000,1.02430000,1.02430000,657714.00000000
1633090860000,1.02420000,1.02480000,1.02410000,1.02470000,394133.00000000
1633090920000,1.02470000,1.02550000,1.02420000,1.02420000,379997.00000000
1633090980000,1.02430000,1.02430000,1.02090000,1.02250000,576302.00000000
1633091040000,1.02250000,1.02390000,1.02200000,1.02290000,547713.00000000
1633091100000,1.02290000,1.02560000,1.02250000,1.02500000,511485.00000000
1633091160000,1.02500000,1.02680000,1.02500000,1.02660000,223273.00000000
1633091220000,1.02670000,1.02700000,1.02460000,1.02560000,358674.00000000
1633091280000,1.02570000,1.02590000,1.02330000,1.02500000,595083.00000000
1633091340000,1.02520000,1.02700000,1.02230000,1.02230000,1081976.00000000
1633091400000,1.02240000,1.02310000,1.01830000,1.01870000,1092746.00000000
